0.000000000000000000e+00 4.000000000000000222e-01 5.999999999999999778e-01 6.999999999999999556e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.750000000000000000e-01 9.000000000000000222e-01 9.250000000000000444e-01 9.499999999999999556e-01
-2.000000000000000000e+01 -1.500000000000000000e+01 -1.000000000000000000e+01 -5.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 1.500000000000000000e+01 2.000000000000000000e+01 2.500000000000000000e+01 3.000000000000000000e+01
-5.000000000000000000e+01 5.955000000000000000e+03 1.196000000000000000e+04 1.796500000000000000e+04 2.397000000000000000e+04 2.997500000000000000e+04 3.598000000000000000e+04 4.198500000000000000e+04 4.799000000000000000e+04 5.399500000000000000e+04 6.000000000000000000e+04
-3.000000000000000000e+01 -2.400000000000000000e+01 -1.800000000000000000e+01 -1.200000000000000000e+01 -6.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 1.200000000000000000e+01 1.800000000000000000e+01 2.400000000000000000e+01 3.000000000000000000e+01
